,id,src,trg
4999,15000,এই ক্যালেণ্ডারগুলিতে সারা বছরের উৎসবের সঙ্গে গ্রহ-নক্ষত্রের বিবরণও থাকে।,It comprises festivals all around the year as well as the movements of the celestial bodies.
5000,15001,"ত্রাণকর্তা যিশু বলেছেন – “দরিদ্রের জন্য উপকারই নয়, চাই তাঁদের জন্য আমাদের স্বীকৃতি”।",Jesus had said - The poor do not need our favours but our acceptance with affection.
5001,15002,হিমাচল প্রদেশের লাহুল-স্পিতি অঞ্চলে ১৫০০০ ফিট উচ্চতায় রয়েছে এই ভোটদান কেন্দ্র।,"At an altitude of 15,000 feet, it is located in the Lahaul Spiti region of Himachal Pradesh."
5002,15003,এখন কেরালায় ‘ওনাম’ উৎসব পালিত হচ্ছে।,The festival of Onam is being celebrated in Kerela.
5003,15004,"কেউ কেউ বলেন, তরুণ ছাত্ররা একসঙ্গে নানারকম কাজ করতে চায়।",Some people say that the younger generation wants to accomplish a many things at a time.
5004,15005,"স্বাধীনতা সংগ্রামে মহাত্মা গান্ধীর আহ্বানে সমাজের প্রতিটি ক্ষেত্রের, প্রতিটি গোষ্ঠীর মানুষ নিজেকে সমর্পণ করে দিয়েছিলেন।",During the Freedom Struggle people from all sections and all regions dedicated themselves at Mahatma Gandhis call.
5005,15006,"আপনারা দু’জনই শুধু নন, দেশের প্রতিটি ব্যক্তির একটা ইমোশনাল অ্যাটাচমেন্ট গড়েউঠেছে প্যারা-অলিম্পিক্সে অংশগ্রহণকারী অ্যাথলিটদের প্রতি।",Not only the two of you but each one of our countrymen has felt an emotional attachment with our athletes who participated at the Paralympics.
5006,15007,"উনি গর্বিত যে ওঁর মেয়ে খুব ভালো ছবি আঁকে , আর ক্ল্যাটের পরীক্ষায় খুব ভালো স্থান দখল করেছে।",She is proud of her daughters excellent painting ability. She has also secured a good rank in the CLAT exam.
5007,15008,"সেই বিজয়ী, সেই কৃতীছাত্রদের জীবনে এটি একটি ঐতিহাসিক ঘটনা হবে – কিন্তু তার জন্যে আপনাদের এই Quiz Competition এ অংশ নিতে হবে, সবচেয়ে বেশি নম্বর পেতে হবে।","For these winners, it will be a historic event of their life. But for that, you will have to participate in the uiz competition, score the highest  be a winner."
5008,15009,আমি এই যুবাখেলোয়ারকে তাঁর সাফল্যের জন্য এবং ভারতের গৌরববৃদ্ধির জন্য অভিনন্দন জানাই।,"I congratulate our young friend, Kidambi Srikanth for this feat and enhancing the prestige of India."
5009,15010,আমার মনে হয় সকলের এটা শোনা উচিত এবং গোটা দেশের মানুষেরই তা মানা উচিত।,I believe that all of you should hear it and follow it.
5010,15011,"আমাদেরপ্রত্যেকের দায়িত্ব যে প্রত্যেক বছর এই তিন-চার মাস, নিজের-নিজের পদ্ধতিতে,নিজের-নিজের পরম্পরা মেনে, নিজের-নিজের পরিবারের বাতাবরণ বুঝে, একে এক উৎসবে পরিণতকরা।","It is the responsibility of each one of us that in our own ways, observing our respective traditions and in tune with our respective family surroundings, we should strive to transform every year these 3-4 months into a festival."
5011,15012,এখন তো আমাদের দেশের অনেক শহরে সাইকেল চালানো হচ্ছে এবং সাইকেল চালাতে উৎসাহ দেওয়ার লোকও অনেক আছেন।,Nowadays many cities in our country are witnessing cycle use and there are many people promoting its use.
5012,15013,"আমার যুবা বন্ধুরা, ছুটিগুলো এমনি এমনি আসে আর চলে যায় – এটা আমার ভাল লাগে না।","My dear young friends, I dont like it when holidays are just frittered away."
5013,15014,"আপনারা জানেন, ‘ক্যাশলেস সোসাইটি’র জন্য, ডিজিট্যাল ব্যাঙ্কিং-এরজন্য বা মোবাইল ব্যাঙ্কিং-এর জন্য আজ কত সুযোগ রয়েছে।","You know how many opportunities there are today for a cashless society, for digital banking or for mobile banking."
5014,15015,"মার্চ মাসের দ্বিতীয় পক্ষে আরও দুটিমন্ত্রক ‘নৌপরিবহন’ মন্ত্রক এবং ‘জলসম্পদ, নদী উন্নয়ন এবং গঙ্গা পুনরুজ্জীবন’মন্ত্রক স্বচ্ছতা অভিযান চালাবে।","And two other ministries, the Ministry of Shipping and the Ministry of Water Resources, River Development and Ganga Rejuvenation will take the Cleanliness Campaign forward during the last two weeks of March."
5015,15016,"অটলজীর জন্য সকলের যে স্নেহ, শ্রদ্ধা ও শোকভাবনার বহিঃপ্রকাশ দেখা গেল, তা ওঁর বিশাল ব্যক্তিত্বের পরিচায়ক।","The wave of love and faith that spread across the nation is an indicator of his great personality. During these last days, many great aspects of Atalji came up to the fore."
5016,15017,"তিনি একদিকে যেমন ছিলেন একজন তীরন্দাজ, অন্যদিকে গুরুমুখী, ব্রজভাষা, সংস্কৃত, ফারসী, হিন্দি, উর্দু প্রভৃতি বিভিন্ন ভাষায় পারদর্শী।","He was an archer, and a pundit of Gurmukhi, BrajBhasha, Sanskrit, Persian, Hindi and Urdu and many other languages."
5017,15018,দিব্যাঙ্গ ব্যক্তিদের জন্য আমাদের সরকার দায়বদ্ধ।,Our government is committed to the welfare of Divyaangs.
5018,15019,ভারত সরকারও নিজেদের বিভিন্ন বিভাগে এক বছরের ক্যালেণ্ডার তৈরি করেছে।,Government of India has also chalked out an annual calendar for its departments.
5019,15020,তাঁর জীবনের শিক্ষা আমাদের মধ্যে সাম্য এবং ভ্রাতৃত্বের পথে চলার দায়বদ্ধতা তৈরি করে দেয়।,It is our responsibility to follow the path of equality and brotherhood as morals from his life.
5020,15021,আজ আমি অত্যন্ত আনন্দের সঙ্গে বলতে পারি যে গত একবছরে খাদির বিক্রি প্রায় দ্বিগুণ হয়েছে।,"Today, I can say with great satisfaction that in the past one year the sales of Khadi have almost doubled."
5021,15022,"সত্যি বলতে কি, ‘মন কি বাত’-এ, কণ্ঠ তো আমারই থাকে, কিন্তু উদাহরণ, আবেগ ও প্রাণশক্তি আমার দেশবাসীর। আমি ‘মন কি বাতে’ অবদানকারী সকল ব্যক্তিকে ধন্যবাদ দিতে চাই।","Honestly speaking, Mann Ki Baat carries my voice but the examples, emotions and spirit represent my countrymen, I thank every person contributing to Mann Ki Baat."
5022,15023,"কিছুদিন আগে,জম্মু ও কাশ্মীরের সব গ্রামের প্রধানরা আমার সঙ্গে দেখা করেছিলেন।","A few days ago, all Pradhans from the villages of Jammu  Kashmir had come to see me."
5023,15024,অন্যান্য মন্দিরও এই বর্ষাতে প্রসাদের পরিবর্তে গাছের চারা বিলি করার পরম্পরা শুরুকরতে পারেন।,Other temples too can start the practice of distributing saplings instead of prasad during this rainy season.
5024,15025,প্রত্যেকের এই সংযত ব্যবহার — আমার মনে হয় এটা শেখার ও আত্মস্থ করার বিষয়।,I feel the self-control exercised by each one of them in conduct is worth understanding and emulating.
5025,15026,রাষ্ট্র সঙ্ঘ ২০৩০ পর্যন্ত ‘ Universal HealthCoverage ’ অর্থাৎ ‘ সকলের জন্য স্বাস্থ্য ’ লক্ষ্য স্থির করেছেন।,United Nations has resolved to provide universal health coverage for all by 2030.
5026,15027,যে কোনো বয়সের মানুষই প্রথম বৃষ্টির জলের আনন্দ উপভোগ করতে চান।,definitely tempted to enjoy the first showers of the monsoon.
5027,15028,সুশাসন অর্থাৎ Good Governance-কে মূল ধারায় নিয়ে আসার জন্য এই দেশ অটলজীর প্রতি সবসময় কৃতজ্ঞ থাকবে।,The country will ever remain grateful to Atalji for bringing good governance in the main stream.
5028,15029,"এটা ভালো ব্যাপার যে গায়ত্রী নিজে ক্রোধ প্রকাশ করেছে , আমাকে পরামর্শ দিয়েছে এবং একই সঙ্গে একথাও বলেছে যে সে অনেক চেষ্টা করেছে , কিন্তু বিফল হয়েছে।","The good thing is that Gayatri is expressing her own anger, and giving suggestions to me, but she also goes on to say, that she has made several efforts but could not succeed."
5029,15030,"কখনও কোনো জিনিস টিভিতে দেখা,বা বইতে পড়া বা পরিচিত মানুষের কাছে সে বিষয়ে শোনা আর স্বয়ং তা অনুভব করার মধ্যেআকাশ-পাতাল পার্থক্য হয়ে যায়।",There is huge difference between to sometime to see something on television or reading about it in the book or listening about it from acquaintances and to experiencing the same thing yourself.
5030,15031,"আমি শ্রমিক ভাই-বোনদেরও বলতে চাই যে, আপনাদের উপর অনেক শোষণ চালানোহয়েছে।",I want to tell my worker brothers and sisters too that you have faced heavy exploitation.
5031,15032,"আপনারা নিশ্চয়ই জানেন অভিলাষ টোমি নৌবাহিনীর এক নির্ভীক, সাহসী ও বীর সৈনিক।","You know, Abhilash Tomy is a very courageous, brave soldier."
5032,15033,এরকমই অনেক অনেক প্রেরণা যোগানো ঘটনা আমার দেশের পরিচয় বহন করে।,Innumerable shining examples like these are the hallmark of our country.
5033,15034,"আমার প্রিয় দেশবাসী, আজ এইটুকুই।","My dear countrymen, that is all for today."
5034,15035,২০১৬ আপনাদের সবার জন্য অনেক খুশি নিয়ে আসুক।,May 2016 usher in lots of joys in your lives.
5035,15036,যেমন শিক্ষাক্ষেত্রে বিগত বহু বছর ধরে সংশোধনের প্রয়োজনীয়তা আছে।,"For the last so many years, a strong need for reforms has been felt in the education sector."
5036,15037,আমরা চিন্তা করতে পারি এই কম বয়সে সংসার বিনষ্ট হলে মনের অবস্থা কিরকম হবে?,One can imagine ones agonizing mental state if her world gets shattered at such a early age
5037,15038,আমরা সবাই সেগুলি বহুবার শুনেছি।,We must have heard it hundreds of times.
5038,15039,সমুদ্র থেকে পর্বত পর্যন্ত মানুষজন সকাল-সকাল যোগের মাধ্যমেসূর্যের কিরণকে স্বাগত জানাল।,"From the seashores to the mountains, people welcomed the first rays of the sun, with Yoga."
5039,15040,"সংযুক্তরাষ্ট্রের শান্তি-শিক্ষা মিশনে, ভারত সবসময়ই এক বড় ভূমিকা পালন করে এসেছে।",India has always been extending active support to UN Peace Missions.
5040,15041,"সর্দার প্যাটেলক্ষুদ্রাতিক্ষুদ্র বিষয়গুলিও, গভীরভাবে পর্যবেক্ষণ করতেন এবং পরীক্ষাকরে দেখতেন।",Sardar Patel used to observe even the minutest of things in-depth assessing and evaluating them simultaneously.
5041,15042,"মধ্যপ্রদেশের ভীল জনজাতি, বিশেষ করে মধ্যপ্রদেশ ও ছত্তিশগড়ের লোক বট, অর্জুনের মতো গাছকে শ্রদ্ধার সঙ্গে পূজা করে।",The Bhil tribes of Central India and specially those in Madhya Pradesh and Chhattisgarh worship Peepal and Arjun trees religiously.
5042,15043,"আমার প্রিয় দেশবাসী, আমি এটা জেনে খুশী হয়েছি যে দেশের মধ্যে প্রযুক্তির ব্যবহার কীভাবে করতে হবে, ই-পেমেন্ট কীভাবে হবে, অনলাইন পেমেন্ট কীভাবে করতে হবে – এসবের সচেতনতা দ্রুতগতিতে বাড়ছে।","My dear countrymen, I feel delighted to learn that the awareness about how to use technology, making e-payments, making online payments is spreading very fast."
5043,15044,"সম্ভবত আমাদের দেশে হেন দিন নেই যেদিনের সঙ্গে কোনও না কোনো উৎসব বা পার্বণ জুড়ে নেই বা কোনও বিশিষ্ট তাৎপর্য নেই, কারণ আমাদের সঙ্গে রয়েছে হাজার বছরের পুরনো ঐতিহ্য।","It is just not possible that a day passes without any significance associated with it, or does not herald a festival Our culture has a continuum spread over many millennia and it is a part of our heritage."
5044,15045,"‘মাই-গভ’পোর্টালে শিখা ঠাকুর লিখেছেন, আমরা অলিম্পিক্‌সে আরও ভাল ফল করতে পারতাম।",Shikhar Thakur has written on MyGov that we could have performed better at the Olympics.
5045,15046,"এমন অনেক মানুষ আছেন , যাঁরা নিয়মিত হাসপাতালে যান রুগীদের সেবা করতে।",There are many who regularly go to hospitals to serve patients.
5046,15047,ছুটির সময় প্রতিটি মানুষ নানা পরিকল্পনা করে।,Everybody makes plans for their summer holidays.
5047,15048,১৯শেফেব্রুয়ারীরবিদাসেরজন্মজয়ন্তী।,On 19th February we will observe Ravidas Jayanti.
5048,15049,"আজ এই শখের জন্যই শুধুমাত্র ভারতেই নয়, গোটা প্রথিবী জুড়েই তিনি সম্মানিত|","Today, due to this hobby, he garnered respect not only in India but the entire world."
5049,15050,আমি আজ কাশ্মীরেরনাগরিকদের সঙ্গেও বিশেষ ভাবে কথা বলতে চাই।,I also wish today to specially talk to those living in Kashmir.
5050,15051,সাধারণ মানুষের জীবনে দালালদেরহাত থেকে মুক্তি পাওয়ার সময় এসেছে।,For the common man this is an opportunity to come out of the grip of middlemen.
5051,15052,"আমরা কি ওইসব পুরনো জায়গাগুলো আবার একবার খুঁড়ে, পরিষ্কার করে রাখতে পারিনা, যাতে বেশি জল সঞ্চয় করা যায়?",Can we not remove the blockage and clean the inlets so that more water gets collected
5052,15053,গত মাসে আমরা সবাই দীপাবলির উৎসবপালন করেছি।,"Last month, all of us were celebrating Diwali."
5053,15054,সমস্ত দেশবাসীর সমস্ত স্বপ্ন পূরণের শুভেচ্ছারইল আমার তরফ থেকে ।,"May all your dreams come true, my best wishes to you."
5054,15055,এই অভিযানের মাধ্যমে বাল্যবিবাহ ও পণপ্রথার মতো সামাজিক অভিশাপের বিরুদ্ধে সচেতনতা তৈরির প্রয়াস নেওয়া হয়|,This campaign made people aware of social maladies such as child-marriage and the dowry system.
5055,15056,আপনারাও নিশ্চয় প্রস্তুতি নিচ্ছেন।,You too must be busy with preparations...
5056,15057,"আপনারা দেখুন, নিজের চোখের সামনে আমরা পরিবর্তন দেখতে পাব।","Youll see, we will find change occurring in front of our own eyes."
5057,15058,তাঁর জন্মজয়ন্তীতেই পুরো দেশ জুড়ে ‘শিক্ষক দিবস’ পালিত হয়।,His birth anniversary is celebrated as Teacher Day across the country.
5058,15059,আজ অবস্থা এমন দাঁড়িয়েছে যে বাচ্চারা ঘরে ফিরেই এক কোণে হয় কার্টুন ফিল্ম দেখতে শুরু করে আর নয়ত মোবাইল গেমে মশগুল হয়ে যায় আর তখন মা-কে চীৎকার করে বলতে হয় – তুই কখন বাইরে যাবি!,"Now the times are such that children, when they come home, they either start watching cartoons in a corner, or are glued to mobile games. And the mother has to shout, When will you go out"
5059,15060,বিশ্বেরঅনেকদেশেরসঙ্গেভালোসম্পর্কেরগড়েওঠারক্ষেত্রেআমাদেরএইএরঅবদানআছে।,It has contributed a great deal in fostering better relations with many countries of the world.
5060,15061,"তিনি লিখেছেন, আমাদের দুঃসাহসিনী প্রতিরক্ষা মন্ত্রী নির্মলা সীতারমণের ‘সুখোই-৩০’ যুদ্ধ বিমানে সওয়ার হওয়ার ঘটনা তাঁকে অনুপ্রেরণা যোগাবে|",He writes that the flight of our courageous Defence Minister Nirmala Seetharaman in a Sukhoi 30 fighter plane is inspirational for him.
5061,15062,এর উত্তর হল – ‘না’।,"And, the answer is No."
5062,15063,আমরা সবাইজানি কিছুদিনের মধ্যেই বিশ্ব-খেলাধুলোর ক্ষেত্রে সবথেকে বড় ক্রীড়ার মহাকুম্ভ আয়োজিতহতে চলেছে।,"All of us know that in a few days time, the worlds largest sports event, the biggest sports carnival will take place."
5063,15064,কারণ সাধারণ মানুষের ধারণা যে পড়ুয়ারা খেলাধূলায় মন দিলে তারা পড়াশোনাতে অমনোযোগীহয়ে পড়বে।,"People generally nurse the notion that if students indulge in sporting activities, they become careless about their studies."
5064,15065,"তাই আমি ১৫ই অগাস্ট বলেছিলাম যে, শুধু কৃষি বিভাগ নয়, কৃষি ও কৃষক-কল্যাণ বিভাগও তৈরি করা হবে।",That is why I declared on 15th August that it is not just an agricultural department but an agricultural and farmer welfare department will be created.
5065,15066,"পরামর্শ কিপ্রকারের, অভিযোগ কী কী আছে, মানুষদের অনুভূতি কী রকম ইত্যাদি।","What are the kinds of suggestions, what are the kinds of complaints and what are the experiences of the people"
5066,15067,"আজ ‘মুদ্রা যোজনা’, ‘স্টার্ট-up ইন্ডিয়া’, ‘স্ট্যান্ড-up ইন্ডিয়া’র মতো প্রকল্পগুলি আমাদের দেশে যুব-উদ্যোক্তা – যুব-উদ্ভাবক তৈরি করছে।","Today our monetary policy, Start Up India, Stand Up India initiative have become seedbed for our young innovators and young entrepreneurs."
5067,15068,গত তিন বছরে এই জলসংরক্ষণ ও জলবাঁধ ব্যবস্থার মাধ্যমে প্রায় ১৫০ লাখ হেক্টর কৃষিজমিতে অনেক বেশি লাভ এসেছে।,"In last three years, nearly 150 lakh hectares of land got more benefit through water conservation and water management measures."
5068,15069,শুনতেআশ্চর্য লাগলেও এটা সত্যি যে বাচ্চারাও আজকাল ডায়াবেটিস-এর শিকার।,"It is indeed surprising today, when we hear that children are suffering from diabetes."
5069,15070,Transformation-এ শিক্ষকদের বিশাল ভূমিকা থাকে।,The teacher plays a vital role in transformation.
5070,15071,"আগের বারেও আমি আপনাদের বলেছিলাম, আপনারা যেখানেই যান না কেন, সেখান থেকে ফোটো আপলোড করুন।","Last time too, I had requested all of you to upload photographs of the places you visit."
5071,15072,কিছুদিন আগে গুজরাতের হিংসাত্মক ঘটনাবলী গোটা দেশকে বিচলিত করে তুলেছিল।,"In the past few days the events in Gujarat, the violence unsettled the entire country."
5072,15073,‘রেন ওয়াটার হার্ভেস্টিং’ কোনো নতুন জিনিস নয় – বহু শতাব্দী ধরে চলে আসছে।,Rain water harvesting is not a new concept. It is being practiced over the centuries.
5073,15074,একসঙ্গেবসে লঙ্গরখানায় খাদ্য গ্রহণ করলে ঐক্য ও সাম্যভাব জাগ্রত হয়।,Partaking of LANGAR together created a feeling of unity  oneness in people.
5074,15075,পরিবেশ সংরক্ষণের বিষয়ে যেভাবে বিশ্বের মধ্যে ভারত অগ্রণী ভূমিকা নিয়েছে তাতে সমগ্র বিশ্বের নজর এখন ভারতের ওপর।,"In view of the kind of lead that India has taken towards environmental protection, today the countries of the entire world are looking towards India as a model example."
5075,15076,"যখন জাতীয় পতাকায় ঢাকা শহিদ বিজয় সোরেনের মৃতদেহ ঝাড়খণ্ডের গুমলায় পৌঁছায়, সেই সময় তাঁর ছোট ছেলে বলে ওঠে যে সেও সেনাবাহিনিতে যোগ দেবে।","When the mortal remains of Martyr Vijay Soren, draped in the tricolor reached Gumla, Jharkhand, his innocent son iterated that he too would join the armed forces."
5076,15077,আজ তাঁর কঠোর পরিশ্রমের ফলে তৈরি করা হাসপাতালে হাজার হাজার গরিব মানুষের বিনামূল্যে চিকিত্সা হচ্ছে|,"Today, thousands of poor people are treated free of cost in this hospital that has come up through hard-work."
5077,15078,"ওঁর ভাবনায় শিল্পএমন’ই এক শক্তিশালী মাধ্যম, যার প্রভাবে দেশের দরিদ্র থেকে দরিদ্রতম মানুষের আয়ের ব্যবস্থা হবে।",According to him the industry was an effective medium by which jobs could be made available to the poorest of the poor and the poorer.
5078,15079,"তিনি ক্রিকেটের জগতে একজন সম্পদ,আর এর সাথে সাথে তিনি একটু মজা করেও লিখেছেন - “না, আমি এটা কাউকে দিতেও চাই না”।","He is an asset to the world of cricket. Then he quipped No, we are not giving him to anyone"
5079,15080,আমার মতো এই দেশে কোটি কোটি মানুষ রয়েছেন যাঁরা স্বামী বিবেকানন্দের আদর্শে উদ্বুদ্ধ।,There are thousands like me who draw inspiration from him.
5080,15081,"যা আমরা এবার করে এসেছি তাই যদি করতেথাকি, তাহলে হয়ত আমরা আবার নিরাশ হব।","And if we stick to the same routine, we may perhaps keep facing the same disappointment."
5081,15082,আর সবাই চাইছেন সাধারণ মানুষ যেন সঠিক আর ভালো খবর পান।,And everybody feels that the people should get the right news and good news.
5082,15083,"সুখী, সমৃদ্ধএলাকাতেই সবচেয়ে আগে ডেঙ্গু ছড়ায়।",Dengue first enters affluent localities and we should try and understand it.
5083,15084,যোগের মাধ্যমে আমরা সমগ্র বিশ্বকে এক সূত্রে বেঁধে ফেলেছি।,We have successfully connected the whole world through Yoga.
5084,15085,"আমাদের বিভিন্ন পরব, উৎসব কেবল মাত্রআনন্দ-উল্লাসের জন্য এমনটি নয়।","Our festivals, our celebrations are not merely occasions of joy and merriment."
5085,15086,"পবিত্র রমজান মাসে আমি বিশ্বের সমস্ত মানুষদের , বিশেষ করে মুসলিম সম্প্রদায়ের মানুষদের এই পবিত্র মাসে আন্তরিক শুভকামনা জানাচ্ছি।","I convey my hearty greetings to all fellow Indians and everyone across the world, especially the Muslim brethren at the advent of this auspicious month of Ramazan."
5086,15087,"আমার তিন বছরের ‘মন কি বাত’-এর যাত্রায়, আমি এটা দেশবাসীর কাছ থেকে জেনেছি, বুঝেছি, শিখেছি।","This is what I gathered, learnt and understood from our countrymen during three years of the Mann Ki Baat campaign."
5087,15088,"আর বাকি আবর্জনা যেমন অব্যবহার্য কাগজ , লোহা , কার্ড বোর্ড , কাঁচ , কাপড় , প্লাস্টিক , পলিথিন , রবার ও অন্যান্য ধাতুর জিনিসপত্রগুলো শুকনো আবর্জনা – যেগুলো মেশিনে ফেলে রি - সাইকেল করতে হয় , সাধারণভাবে এগুলো ব্যবহার হয় না , এগুলো নীল Dustbin– এ ফেলতে হবে।","The second type of waste is like old newspapers, cardboard, iron, glass, cloth, plastic, leather, polythene, broken boxes, rubber, metals and other kind of waste are all dry waste or litter which can be recycled by machines but cannot be directly used and has to be placed in the blue waste bin."
5088,15089,এবছর এই দিনটির আরও বিশেষ এক গুরুত্ব রয়েছে।,"The 2nd of October, this year, has a special significance."
5089,15090,"এই আলোচনা থেকে জানা যায় যে, কিছু পরিবার টাকার অভাবে বাড়িতেশৌচালয় বানাতে পারছে না।",And he found that some of the families were unable to construct toilets due to lack of funds.
5090,15091,এমনকি আমরা খাদ্যশস্য সংক্রান্ত জ্ঞানকে বিজ্ঞানে পরিবর্তন করেছি।,We have even converted the knowledge about food into a science.
5091,15092,"। ”আরেক দোঁহায় কবীরদাসজী বলছেন,“যাঁহা দয়া তহঁ ধর্ম হ্যায়, যাহাঁ লোভ তহঁ পাপ।","In another doha, Kabir has written. , ,  Compassion leads to righteousness,Greed leads to sin."
5092,15093,৩-রা ডিসেম্বর এমনই সব প্রেরণাদায়ক মানুষদের স্মরণ করার দিন।,3rd December is a day to remember all such people and get inspired by them.
5093,15094,"তিনি চার দশক ধরে ফেলে দেওয়া জিনিস থেকে খেলনা তৈরি করছেন, যাতে ছোটদের মধ্যে বিজ্ঞানের প্রতি কৌতূহল বাড়াতে পারেন|",He has been making toys from garbage for over four decades so that children can increase their curiosity towards science.
5094,15095,"আমি চেয়েছিলাম, দুর্নীতি আর কালো টাকার বিরুদ্ধে যেমন লড়াই চলছে, তেমনি সংসদেও রাজনৈতিক দল আর পলিটিক্যাল ফাণ্ডিং-এর বিষয়েও বিস্তারিত আলোচনা হোক। সংসদ চালু থাকলে নিশ্চয়ই আলোচনা হত।","It was my earnest wish that the ongoing campaign against corruption and black money, including the realm of political parties and political funding, be discussed extensively in the Parliament."
5095,15096,"কিছুদিন আগে যখন আমি ট্যুইটারে ভিয়েতনামের এক পরিবারের ছোট্ট বাচ্চার যোগাভ্যাস করার ফোটো ট্যুইট করেছিলাম, ঐ ফোটোটা এত সুন্দর ছিল যে বিশ্বজুড়ে তার প্রশংসা হয়েছে।","Few days back, when I tweeted a photo of a Vietnamese child doing yoga, it was such a sweet photo that it got a lot of attention from the entire world."
5096,15097,"রাখি তৈরির সঙ্গে যুক্ত ব্যক্তি, বিক্রির সঙ্গে যুক্ত ব্যক্তি, মিষ্টি ব্যবসায়ী –এই ভাবে শত শত – হাজার হাজার ব্যবসায়ী একটি উৎসবের সঙ্গে যুক্ত হয়ে পড়েন।","Rakhi makers and their sellers, sweets shops vendors  the professions of hundreds, thousands flourish on the occasion of a festival."
5097,15098,"আজকের ডিজিটাল জগতে, গুগল গুরুর কালে, আমি আপনাদেরও অনুরোধ করব যে, একটু সময় বের করে, নিজের ডেইলি রুটিনে বইকেও যেন একটু স্থান দেওয়া হয়।","I will still urge you in today's digital world and in the time of Google Guru, to take some time out from your daily routine and devote it to the book."
5098,15099,"তার মানে, একপ্রকার ক্ষেতের থেকে দেশের যে কোনও বাজারের সঙ্গে connect করা যায়, এমন ব্যবস্থা গড়ে তোলা হচ্ছে।","In other words, such a system is being set up where in farms in any part of the country will have a market-connect."
5099,15100,"কিন্তু, সত্যি বলতে কি এবারেদীপাবলি উৎসবের সময় আমাদের তেমনটা মনে হয় নি।","But, to tell you the truth, this time we did not feel so."
5100,15101,আমি রজনীকে শুভেচ্ছা ও আশীর্বাদ জানানোর সঙ্গে সঙ্গে ওর বাবা-মা জসমের সিংজী ও ঊষারাণীকে অভিনন্দন জানাই রজনীর পাশে থাকার ও তাকে উৎসাহ দানের জন্য।,My best wishes and blessings to Rajani. I also congratulate her parents Jasmer Singh ji and Usha Rani Ji for supporting  encouraging Rajani.
5101,15102,গান্ধীজী সেবা ভাবনার সঙ্গে সঙ্গে সাংগঠনিক শক্তির প্রতিও গুরুত্ব দিতেন।,I can say that Gandhi emphasized on the spirit of collectiveness through a sense of service.
5102,15103,‘মন কি বাত’-এর সেই যাত্রার আজ ৫০-তম পর্ব পূর্ণ হলো।,This journey has reached its 50th episode today.
5103,15104,"আমি আজ যখন রিও অলিম্পিকের কথা বলছি, তখন এক কবিতা-প্রেমিক– পঞ্জাব কেন্দ্রীয় বিশ্ববিদ্যালয়ের শিক্ষার্থী সুরজপ্রকাশ উপাধ্যায় একটি কবিতাপাঠিয়েছেন।","and today, as I speak on the Rio Olympics, I would like to mention the name of a poetry lover, Suraj Prakash Upadhyay a student of the Punjab Central University, who has sent me a poem."
5104,15105,আমি এই সব গ্রামবাসীদের এই ধরণের ভালো কাজের জন্য অনেক অনেক অভিনন্দন জানাচ্ছি।,I extend my hearty felicitations to such villagers for their fine work.
5105,15106,"এই বছরেও আসুন আমরা নিজেদের গ্রামেগঞ্জে, শহরে,মহানগরে, ‘Run for Unity’-র আয়োজন করতে সচেষ্ট হই।","Even this year, we should try to organize 'Run for Unity' in our village, town, city or metropolis."
5106,15107,"”মিডিয়া,সাধারণ মানুষ ও সরকারী সূত্রের মাধ্যমে যখন এই ধরনের খবর শুনতে পাই, তখন কাজ করারউৎসাহ অনেক বেড়ে যায়।","We get to know certain things through media, through the people and through government sources which add to our enthusiasm for work."
5107,15108,জলের গুরুত্বকে সর্বাগ্রে রেখে দেশে নতুন জলশক্তি মন্ত্রক তৈরি করা হয়েছে।,"Therefore keeping the importance of water in mind, a new Jalashakti ministry has been created in the country."
5108,15109,"এমন নয় যেযোগাভ্যাস হত না আগে, কিন্তু আজ যখন যোগের সূত্রে বাঁধা পড়েছে, তখন যোগই বিশ্বকেজোড়ার কারণ হয়ে উঠেছে।","It isnt as if Yoga didnt exist before, but now the threads of Yoga have bound everyone together, and have become the means to unite the world."
5109,15110,"বিদরে,গুরুনানকদেবজী-কেউৎসর্গিত, ‘গুরুনানক জীরা সাহেব’ নামক এক বিখ্যাত স্থান রয়েছে, যা আমাদের তাঁর কথা স্মরণ করিয়ে দেয়।","Gurunanak Jhira Sahib is a famous place in Bidar dedicated to him, cherishing reminiscences of him."
5110,15111,"উনিমানতেনযেওঁরpainting–কেদর্শকরানিজেরাইনিজেদেরমতকরেবুঝুন,তাঁরাইতাঁদেরদৃষ্টিদিয়েশিল্পীরসৃষ্টিকেজানুন।","He believed that the person seeing his painting should comprehend the painting in totality, from his own perspective, understand the message imparted by him in the particularpainting."
5111,15112,আমি মানি যে এই কুম্ভমেলা এক ধার্মিক এবং আধ্যাত্মিক মেলা। কিন্তু আমরা এটিকে এক সামাজিক মিলনক্ষেত্র হিসেবেও তৈরি করতে পারি।,"I believe that even if the Kumbh Mela is a religious and spiritual occasion, we can turn it into a social occasion."
5112,15113,আমরা বিজ্ঞানের সঙ্গে একই গতিতে এগিয়ে যেতে চাই।,We also want to move ahead with the speed of science.
5113,15114,"সরকার হোক, সংস্থা হোক, সমাজ হোক বা নাগরিক – এই কাজ সবাই মিলে করতে হবে।","Be it the government, institutions, society, citizens  we all have to come together to make this happen."
